Nombre,Ciudad,Ingreso,Edad,Genero,Nivel educativo,Pobreza,Subsidio
Luis,Bilbao,1389,31,F,Bachillerato,1,1
Maria,Las Palmas,1462,38,F,Doctorado,1,0
Elena,Valencia,1584,28,F,Bachillerato,1,1
Maria,Málaga,2137,62,M,Doctorado,1,0
Pedro,Bilbao,2800,51,M,Doctorado,1,0
Elena,Málaga,1398,46,M,Bachillerato,0,0
Ana,Málaga,3161,59,M,Doctorado,1,1
Juan,Sevilla,1455,34,F,Bachillerato,0,1
Jose,Las Palmas,1227,55,F,Doctorado,0,0
Jose,Bilbao,1065,21,M,Licenciatura,0,1
Pedro,Madrid,4679,61,F,Maestría,0,0
Ana,Las Palmas,2422,67,F,Doctorado,1,1
Maria,Madrid,4612,59,M,Maestría,0,0
Jose,Las Palmas,1990,29,F,Bachillerato,1,1
Luis,Barcelona,3586,33,F,Licenciatura,0,1
Carlos,Valencia,2846,22,M,Doctorado,0,1
Carlos,Barcelona,3305,66,M,Bachillerato,1,0
Carlos,Sevilla,4869,44,M,Maestría,1,0
Pedro,Madrid,4349,27,F,Doctorado,0,1
Luis,Sevilla,2906,46,M,Licenciatura,1,0
Carlos,Madrid,2217,49,M,Licenciatura,0,1
Elena,Madrid,3953,26,F,Maestría,0,0
Diego,Málaga,4746,37,F,Licenciatura,0,0
Maria,Zaragoza,1221,25,F,Maestría,0,1
Laura,Sevilla,3245,42,F,Licenciatura,0,1
Ana,Madrid,4300,52,M,Licenciatura,0,0
Carlos,Palma de Mallorca,3820,33,M,Licenciatura,1,1
Elena,Granada,1430,55,M,Bachillerato,1,0
Ana,Las Palmas,4698,41,M,Doctorado,0,1
Elena,Zaragoza,4322,50,F,Maestría,0,0
Diego,Las Palmas,2021,22,M,Bachillerato,0,0
Ana,Granada,4790,43,M,Doctorado,0,1
Elena,Barcelona,3432,67,M,Doctorado,1,0
Laura,Granada,1278,41,F,Licenciatura,0,0
Luis,Barcelona,3483,34,F,Licenciatura,0,1
Elena,Madrid,1397,23,F,Bachillerato,0,0
Elena,Sevilla,3581,25,F,Doctorado,1,1
Juan,Bilbao,2806,46,F,Bachillerato,1,0
Elena,Zaragoza,3285,26,F,Doctorado,0,1
Jose,Madrid,3745,59,F,Bachillerato,0,1
Elena,Granada,1218,42,M,Bachillerato,0,1
Maria,Madrid,2086,48,F,Maestría,0,0
Laura,Barcelona,1622,57,F,Licenciatura,0,0
Ana,Barcelona,3334,61,F,Doctorado,1,1
Diego,Barcelona,3606,34,F,Licenciatura,1,1
Elena,Valencia,3036,31,F,Doctorado,1,1
Juan,Sevilla,2147,21,M,Doctorado,1,1
Diego,Zaragoza,1732,55,M,Maestría,1,1
Pedro,Palma de Mallorca,1923,47,M,Maestría,1,0
Maria,Madrid,1438,67,F,Maestría,0,0
Carlos,Las Palmas,2714,62,F,Maestría,1,0
Juan,Bilbao,2242,65,M,Licenciatura,0,1
Ana,Valencia,2740,32,F,Bachillerato,1,0
Luis,Barcelona,3081,48,M,Licenciatura,0,1
Pedro,Málaga,2375,23,F,Doctorado,1,1
Maria,Málaga,4057,40,M,Bachillerato,0,0
Maria,Palma de Mallorca,2673,37,F,Maestría,1,0
Laura,Sevilla,3255,47,F,Licenciatura,1,0
Maria,Málaga,2496,36,M,Maestría,1,1
Jose,Barcelona,1816,46,M,Licenciatura,1,1
Pedro,Sevilla,2805,51,M,Maestría,1,1
Ana,Zaragoza,2448,66,F,Doctorado,1,1
Pedro,Las Palmas,1703,35,M,Licenciatura,1,0
Juan,Madrid,1893,52,M,Maestría,0,1
Laura,Málaga,4330,41,M,Doctorado,0,0
Diego,Valencia,3258,57,F,Licenciatura,0,0
Juan,Valencia,2010,45,M,Bachillerato,1,1
Juan,Valencia,1816,61,F,Licenciatura,0,0
Carlos,Sevilla,4437,42,F,Licenciatura,1,0
Juan,Sevilla,2255,57,M,Licenciatura,0,1
Elena,Málaga,2931,44,M,Licenciatura,1,1
Carlos,Palma de Mallorca,4665,21,F,Licenciatura,0,0
Jose,Las Palmas,1082,31,M,Maestría,1,0
Maria,Zaragoza,1320,39,F,Doctorado,0,1
Carlos,Valencia,4197,68,M,Doctorado,0,0
Luis,Valencia,4217,27,F,Bachillerato,1,0
Luis,Las Palmas,1673,39,F,Maestría,1,1
Pedro,Madrid,1582,28,F,Licenciatura,0,1
Maria,Granada,2876,35,M,Bachillerato,1,1
Ana,Sevilla,3247,53,F,Doctorado,0,1
Ana,Zaragoza,4563,24,F,Licenciatura,1,0
Elena,Madrid,1025,46,F,Licenciatura,0,1
Luis,Barcelona,1188,56,F,Maestría,0,1
Diego,Palma de Mallorca,3091,32,M,Doctorado,1,0
Maria,Zaragoza,3468,31,F,Licenciatura,0,0
Elena,Málaga,1917,31,F,Doctorado,0,0
Juan,Sevilla,4240,60,F,Doctorado,1,1
Elena,Madrid,3064,22,F,Maestría,0,1
Jose,Las Palmas,2682,35,M,Bachillerato,1,1
Juan,Barcelona,3189,51,F,Maestría,1,1
Ana,Las Palmas,2058,38,M,Maestría,1,0
Laura,Bilbao,4738,33,F,Doctorado,1,0
Ana,Palma de Mallorca,2321,25,F,Bachillerato,1,0
Luis,Palma de Mallorca,1636,26,M,Doctorado,1,1
Luis,Palma de Mallorca,2587,25,F,Bachillerato,1,0
Carlos,Sevilla,1707,40,F,Bachillerato,0,0
Luis,Bilbao,1029,45,F,Doctorado,1,0
Elena,Málaga,4183,65,M,Maestría,0,0
Pedro,Valencia,4679,42,F,Licenciatura,1,1
Luis,Las Palmas,4813,55,F,Bachillerato,0,1
Luis,Granada,1131,46,M,Maestría,1,0
Pedro,Sevilla,3297,66,F,Licenciatura,0,0
Ana,Sevilla,3452,58,M,Doctorado,1,1
Diego,Granada,2611,56,F,Doctorado,0,1
Diego,Palma de Mallorca,2791,18,F,Licenciatura,0,1
Luis,Palma de Mallorca,4246,35,F,Doctorado,0,0
Carlos,Bilbao,3451,37,F,Licenciatura,1,0
Maria,Madrid,1646,51,M,Licenciatura,1,1
Maria,Las Palmas,2292,28,M,Maestría,1,1
Ana,Barcelona,2547,46,F,Doctorado,1,1
Juan,Zaragoza,1847,64,F,Doctorado,1,1
Elena,Barcelona,3552,54,M,Maestría,1,0
Carlos,Sevilla,2350,68,F,Licenciatura,1,1
Jose,Palma de Mallorca,3351,55,M,Doctorado,0,0
Jose,Palma de Mallorca,4273,57,M,Licenciatura,0,1
Laura,Madrid,1698,53,F,Maestría,0,0
Elena,Valencia,1961,52,M,Bachillerato,0,0
Juan,Madrid,2422,25,F,Bachillerato,0,0
Diego,Sevilla,1442,20,F,Licenciatura,1,1
Luis,Valencia,2359,66,M,Licenciatura,0,1
Maria,Madrid,3656,26,F,Maestría,0,1
Luis,Sevilla,1191,59,F,Bachillerato,1,0
Ana,Sevilla,3363,54,F,Licenciatura,1,1
Pedro,Las Palmas,2503,61,M,Licenciatura,1,1
Diego,Valencia,1150,40,F,Maestría,1,0
Jose,Palma de Mallorca,4446,56,F,Bachillerato,0,0
Maria,Valencia,3992,19,M,Maestría,0,0
Pedro,Las Palmas,2215,66,M,Licenciatura,1,1
Juan,Barcelona,1006,51,F,Licenciatura,0,0
Ana,Las Palmas,2495,54,M,Licenciatura,0,0
Laura,Palma de Mallorca,1888,69,F,Doctorado,1,1
Carlos,Barcelona,3360,41,F,Maestría,1,0
Ana,Las Palmas,1137,33,M,Doctorado,0,1
Luis,Granada,3853,34,F,Licenciatura,1,1
Pedro,Barcelona,2511,27,F,Doctorado,1,0
Pedro,Sevilla,3850,57,F,Licenciatura,0,1
Pedro,Valencia,4137,59,F,Licenciatura,0,1
Maria,Bilbao,3323,19,M,Doctorado,0,0
Ana,Las Palmas,4420,69,M,Bachillerato,1,0
Maria,Barcelona,4777,46,M,Doctorado,0,0
Maria,Palma de Mallorca,1234,29,M,Maestría,1,1
Juan,Granada,1613,69,M,Licenciatura,0,1
Ana,Valencia,2009,64,M,Licenciatura,1,0
Juan,Valencia,1768,34,M,Maestría,1,0
Diego,Madrid,1385,40,F,Licenciatura,0,0
Diego,Zaragoza,1585,48,F,Bachillerato,0,1
Ana,Palma de Mallorca,3029,68,M,Licenciatura,1,1
Ana,Valencia,2593,69,M,Licenciatura,0,1
Elena,Granada,3185,56,F,Bachillerato,0,0
Ana,Bilbao,3653,47,F,Doctorado,1,0
Jose,Barcelona,3056,54,M,Bachillerato,0,0
Luis,Las Palmas,2146,61,F,Doctorado,1,0
Luis,Zaragoza,2308,60,M,Doctorado,0,1
Elena,Bilbao,3240,21,M,Maestría,0,1
Jose,Sevilla,1096,50,F,Bachillerato,1,0
Pedro,Bilbao,2963,61,F,Maestría,0,1
Jose,Zaragoza,2840,25,M,Bachillerato,1,1
Carlos,Granada,4902,59,F,Bachillerato,0,0
Pedro,Barcelona,1646,38,F,Licenciatura,0,0
Juan,Madrid,2779,34,M,Maestría,1,0
Juan,Málaga,2902,42,M,Maestría,0,0
Luis,Zaragoza,4489,69,F,Maestría,0,0
Jose,Palma de Mallorca,3431,35,F,Maestría,1,0
Jose,Zaragoza,2664,45,M,Doctorado,1,0
Diego,Zaragoza,1062,62,M,Doctorado,0,0
Carlos,Zaragoza,4610,34,M,Licenciatura,1,1
Laura,Barcelona,2381,54,M,Maestría,1,0
Luis,Barcelona,2429,23,F,Doctorado,0,1
Jose,Bilbao,3539,48,F,Maestría,0,1
Diego,Zaragoza,4688,59,F,Doctorado,0,1
Luis,Málaga,3165,43,M,Licenciatura,1,0
Elena,Sevilla,2737,30,F,Licenciatura,1,1
Diego,Bilbao,1552,51,M,Doctorado,1,0
Laura,Las Palmas,3292,64,F,Maestría,1,1
Maria,Madrid,1928,30,M,Bachillerato,0,1
Pedro,Granada,4806,52,M,Maestría,1,0
Laura,Zaragoza,1670,23,M,Maestría,0,1
Jose,Bilbao,1196,46,M,Licenciatura,0,0
Pedro,Zaragoza,3716,60,M,Licenciatura,0,0
Ana,Sevilla,3943,69,F,Bachillerato,0,1
Laura,Valencia,3871,40,M,Licenciatura,0,1
Elena,Valencia,1069,27,M,Licenciatura,1,1
Pedro,Sevilla,4739,38,F,Licenciatura,0,0
Ana,Madrid,2024,43,F,Maestría,1,1
Juan,Málaga,3859,51,M,Bachillerato,1,1
Juan,Bilbao,1439,23,F,Bachillerato,0,1
Carlos,Valencia,1562,21,F,Bachillerato,0,1
Elena,Palma de Mallorca,2962,40,F,Licenciatura,0,0
Pedro,Barcelona,3052,36,M,Bachillerato,0,0
Laura,Málaga,3829,55,M,Doctorado,1,0
Carlos,Zaragoza,1154,52,F,Licenciatura,1,1
Juan,Granada,2769,21,M,Bachillerato,1,1
Jose,Las Palmas,4905,26,F,Doctorado,0,1
Luis,Madrid,3858,21,M,Doctorado,0,0
Ana,Barcelona,2524,23,M,Bachillerato,1,1
Maria,Málaga,3477,18,M,Licenciatura,1,0
Laura,Sevilla,4947,37,M,Doctorado,0,0
Laura,Sevilla,2821,22,F,Bachillerato,0,1
Laura,Málaga,3984,20,M,Maestría,1,0
Carlos,Barcelona,3517,23,F,Bachillerato,0,1
Maria,Valencia,1561,26,M,Maestría,1,1
Carlos,Bilbao,2545,36,F,Maestría,1,1
Jose,Palma de Mallorca,1388,64,F,Maestría,0,0
Carlos,Barcelona,2570,30,F,Bachillerato,0,1
Juan,Madrid,1945,58,M,Maestría,1,1
Juan,Madrid,2790,56,F,Maestría,0,0
Carlos,Málaga,3107,56,M,Bachillerato,0,0
Luis,Málaga,2460,43,M,Licenciatura,0,0
Pedro,Madrid,2854,54,M,Maestría,0,1
Elena,Zaragoza,3721,18,F,Bachillerato,1,1
Carlos,Málaga,1532,48,F,Licenciatura,1,0
Carlos,Madrid,4795,26,F,Maestría,0,0
Luis,Las Palmas,4916,24,M,Maestría,0,1
Jose,Madrid,2543,58,F,Licenciatura,1,0
Maria,Zaragoza,2024,48,M,Bachillerato,0,1
Laura,Las Palmas,4918,39,F,Bachillerato,1,1
Luis,Valencia,1839,46,M,Licenciatura,1,1
Ana,Las Palmas,3910,29,M,Licenciatura,1,1
Ana,Madrid,4626,29,F,Licenciatura,0,0
Luis,Barcelona,4280,37,M,Maestría,1,1
Juan,Madrid,4553,50,M,Licenciatura,1,1
Diego,Las Palmas,1330,45,F,Doctorado,0,0
Jose,Barcelona,1729,21,F,Maestría,0,0
Jose,Palma de Mallorca,2550,39,M,Doctorado,1,0
Ana,Granada,1407,45,F,Doctorado,0,0
Carlos,Madrid,1145,48,M,Bachillerato,0,1
Elena,Zaragoza,2325,29,F,Licenciatura,0,1
Maria,Barcelona,4750,50,F,Maestría,0,0
Diego,Málaga,4285,62,F,Maestría,0,1
Pedro,Granada,1580,50,F,Doctorado,1,1
Elena,Madrid,3744,22,F,Bachillerato,1,0
Diego,Málaga,4523,42,M,Doctorado,0,1
Diego,Sevilla,4793,59,M,Maestría,0,0
Luis,Bilbao,1078,68,M,Bachillerato,1,0
Ana,Palma de Mallorca,1383,32,M,Bachillerato,0,0
Elena,Granada,2381,32,F,Doctorado,1,0
Diego,Bilbao,3536,21,F,Bachillerato,0,1
Elena,Málaga,2757,63,F,Doctorado,0,0
Elena,Madrid,1262,55,M,Licenciatura,1,1
Luis,Zaragoza,1533,65,M,Licenciatura,1,1
Juan,Granada,1867,34,F,Licenciatura,1,0
Diego,Barcelona,1903,34,F,Licenciatura,1,0
Ana,Zaragoza,4438,18,F,Maestría,1,0
Carlos,Palma de Mallorca,4256,43,F,Maestría,0,0
Luis,Las Palmas,2207,44,F,Licenciatura,0,0
Carlos,Bilbao,3107,42,M,Maestría,0,1
Pedro,Las Palmas,4227,18,F,Bachillerato,0,0
Maria,Granada,2681,53,F,Maestría,1,1
Luis,Madrid,3094,59,M,Licenciatura,0,1
Juan,Las Palmas,3231,18,F,Doctorado,0,1
Diego,Las Palmas,2630,48,M,Doctorado,1,0
Pedro,Bilbao,2278,56,F,Doctorado,1,1
Ana,Zaragoza,4753,23,M,Bachillerato,0,1
Ana,Granada,2900,32,M,Maestría,1,0
Juan,Valencia,1196,27,F,Bachillerato,0,1
Luis,Sevilla,1339,18,M,Licenciatura,0,0
Ana,Bilbao,2959,63,F,Licenciatura,1,1
Laura,Palma de Mallorca,2941,47,F,Licenciatura,0,0
Luis,Granada,4366,20,M,Doctorado,0,1
Juan,Las Palmas,4927,23,M,Doctorado,0,0
Pedro,Valencia,4664,61,F,Maestría,1,0
Diego,Barcelona,1468,57,M,Maestría,0,0
Ana,Sevilla,3216,20,M,Licenciatura,0,0
Luis,Las Palmas,4559,26,F,Doctorado,1,1
Luis,Málaga,2849,53,F,Doctorado,1,0
Laura,Valencia,3263,39,F,Doctorado,1,1
Luis,Las Palmas,3816,39,M,Bachillerato,1,0
Juan,Málaga,2244,64,F,Bachillerato,0,0
Laura,Las Palmas,1344,40,F,Doctorado,1,1
Laura,Barcelona,1350,69,M,Doctorado,1,0
Maria,Barcelona,3017,46,M,Doctorado,0,0
Elena,Zaragoza,1174,55,M,Doctorado,1,1
Laura,Madrid,2828,45,F,Bachillerato,1,0
Ana,Las Palmas,2754,37,F,Bachillerato,1,0
Luis,Madrid,1437,38,F,Doctorado,1,1
Maria,Málaga,3459,39,F,Licenciatura,0,0
Jose,Granada,4557,30,F,Licenciatura,0,1
Juan,Barcelona,1533,33,F,Licenciatura,1,1
Jose,Málaga,4267,54,F,Doctorado,0,1
Maria,Barcelona,1860,31,F,Bachillerato,0,1
Juan,Valencia,3246,49,F,Bachillerato,0,0
Jose,Zaragoza,3790,38,M,Bachillerato,0,1
Maria,Bilbao,2366,47,M,Licenciatura,1,0
Jose,Las Palmas,3434,60,F,Maestría,0,1
Elena,Las Palmas,2768,66,F,Maestría,1,1
Jose,Sevilla,4947,57,F,Maestría,0,1
Juan,Sevilla,3031,32,M,Doctorado,0,0
Luis,Las Palmas,3743,28,F,Licenciatura,0,1
Carlos,Zaragoza,3080,57,F,Doctorado,1,0
Diego,Barcelona,3159,44,F,Maestría,1,0
Jose,Palma de Mallorca,3736,28,F,Bachillerato,1,1
Ana,Zaragoza,4391,21,M,Bachillerato,1,1
Juan,Las Palmas,3333,19,F,Bachillerato,1,0
Carlos,Bilbao,3835,38,M,Bachillerato,0,1
Carlos,Málaga,2002,64,M,Maestría,1,0
Juan,Sevilla,3315,40,F,Maestría,1,0
Maria,Zaragoza,1830,27,F,Licenciatura,1,0
Luis,Bilbao,3742,48,M,Licenciatura,0,0
Pedro,Madrid,4055,50,M,Bachillerato,1,0
Laura,Barcelona,1515,21,F,Doctorado,0,1
Maria,Palma de Mallorca,3573,30,M,Maestría,1,0
Juan,Zaragoza,2858,65,F,Maestría,1,0
Pedro,Palma de Mallorca,2398,39,F,Doctorado,1,0
Carlos,Bilbao,4464,54,M,Licenciatura,1,1
Carlos,Bilbao,2667,37,M,Maestría,0,0
Juan,Málaga,1378,48,M,Maestría,0,0
Juan,Valencia,4801,64,F,Bachillerato,1,0
Diego,Barcelona,1852,25,M,Licenciatura,1,0
Maria,Valencia,4955,24,F,Maestría,1,1
Luis,Barcelona,2359,38,F,Maestría,1,0
Pedro,Zaragoza,3285,63,F,Bachillerato,0,1
Pedro,Barcelona,4949,31,M,Doctorado,0,1
Luis,Barcelona,2712,24,F,Bachillerato,0,1
Maria,Barcelona,1351,63,M,Bachillerato,1,0
Ana,Las Palmas,4270,66,F,Doctorado,1,1
Ana,Las Palmas,2506,55,F,Bachillerato,0,1
Jose,Palma de Mallorca,2210,64,M,Doctorado,1,1
Elena,Málaga,1274,28,F,Bachillerato,0,1
Juan,Granada,1796,64,M,Licenciatura,1,0
Maria,Barcelona,2652,64,F,Bachillerato,1,1
Luis,Valencia,2133,47,F,Licenciatura,0,0
Maria,Málaga,4301,27,M,Licenciatura,1,1
Diego,Zaragoza,3240,45,M,Licenciatura,1,0
Pedro,Zaragoza,2406,56,M,Doctorado,0,0
Carlos,Barcelona,4696,50,F,Licenciatura,0,1
Elena,Bilbao,4776,64,F,Doctorado,0,0
Elena,Bilbao,2739,28,M,Doctorado,1,1
Pedro,Bilbao,3662,42,F,Bachillerato,0,1
Carlos,Granada,3132,27,F,Doctorado,1,0
Maria,Zaragoza,4399,36,M,Licenciatura,1,1
Juan,Bilbao,3678,63,M,Maestría,0,0
Maria,Barcelona,1248,47,M,Bachillerato,1,0
Ana,Madrid,3317,57,F,Doctorado,1,0
Ana,Zaragoza,3850,68,M,Licenciatura,1,0
Elena,Bilbao,4831,56,M,Bachillerato,0,1
Luis,Palma de Mallorca,4756,56,F,Licenciatura,0,1
Elena,Zaragoza,3349,57,F,Maestría,0,0
Diego,Las Palmas,3257,44,F,Maestría,1,0
Jose,Granada,4082,27,F,Licenciatura,0,0
Luis,Madrid,1253,33,M,Licenciatura,1,1
Diego,Barcelona,4102,67,F,Licenciatura,1,0
Elena,Granada,1911,61,F,Maestría,0,0
Jose,Palma de Mallorca,3608,18,F,Maestría,1,0
Diego,Las Palmas,1895,33,M,Bachillerato,0,1
Diego,Valencia,4669,52,M,Licenciatura,1,0
Diego,Valencia,3298,43,F,Bachillerato,0,1
Maria,Palma de Mallorca,3078,50,M,Maestría,0,1
Pedro,Madrid,2777,56,M,Maestría,0,1
Diego,Granada,3643,49,F,Licenciatura,0,0
Diego,Zaragoza,4488,40,M,Bachillerato,0,0
Jose,Palma de Mallorca,3898,55,M,Bachillerato,0,0
Maria,Palma de Mallorca,3205,46,M,Licenciatura,1,0
Juan,Palma de Mallorca,4204,69,F,Maestría,1,1
Luis,Bilbao,3972,47,M,Licenciatura,0,0
Diego,Barcelona,3489,35,M,Licenciatura,1,0
Juan,Bilbao,2075,49,F,Licenciatura,0,1
Elena,Granada,4750,35,M,Bachillerato,0,1
Diego,Málaga,3197,36,M,Doctorado,0,0
Carlos,Zaragoza,2348,47,M,Maestría,1,1
Elena,Sevilla,2401,66,F,Licenciatura,0,0
Elena,Barcelona,3570,59,F,Doctorado,1,1
Laura,Palma de Mallorca,4608,24,F,Maestría,1,0
Pedro,Granada,1102,39,F,Maestría,0,0
Jose,Sevilla,2668,64,M,Maestría,1,0
Carlos,Barcelona,1638,46,F,Maestría,1,0
Jose,Zaragoza,3122,44,M,Doctorado,0,0
Laura,Valencia,2213,21,M,Bachillerato,0,0
Carlos,Valencia,2161,69,F,Bachillerato,1,1
Juan,Bilbao,3924,68,M,Doctorado,0,1
Luis,Sevilla,3789,35,M,Licenciatura,0,1
Carlos,Sevilla,4023,57,M,Licenciatura,0,0
Diego,Las Palmas,2408,43,M,Bachillerato,0,0
Elena,Málaga,4397,55,M,Maestría,0,1
Juan,Granada,3427,52,M,Licenciatura,1,0
Ana,Madrid,2029,22,M,Doctorado,0,0
Diego,Madrid,3176,29,M,Doctorado,0,0
Diego,Barcelona,4442,32,M,Doctorado,0,1
Carlos,Bilbao,3753,42,F,Doctorado,1,1
Elena,Las Palmas,1938,21,F,Doctorado,0,0
Maria,Granada,3308,66,F,Bachillerato,1,0
Maria,Palma de Mallorca,2835,33,M,Bachillerato,0,0
Juan,Barcelona,3259,22,M,Doctorado,1,0
Luis,Palma de Mallorca,1361,30,F,Maestría,0,1
Pedro,Palma de Mallorca,3351,63,M,Maestría,0,0
Luis,Sevilla,4234,68,M,Licenciatura,1,0
Elena,Málaga,3843,59,F,Maestría,1,0
Elena,Barcelona,3450,25,M,Bachillerato,0,0
Luis,Las Palmas,4608,64,F,Maestría,1,1
Luis,Bilbao,4948,21,M,Licenciatura,0,1
Carlos,Madrid,4535,61,F,Maestría,1,0
Elena,Las Palmas,2973,33,F,Licenciatura,0,0
Pedro,Palma de Mallorca,1695,20,F,Bachillerato,0,0
Carlos,Granada,2861,69,F,Doctorado,1,0
Pedro,Barcelona,1011,52,M,Maestría,0,0
Ana,Las Palmas,3596,33,F,Doctorado,1,1
Pedro,Málaga,2332,24,F,Licenciatura,0,1
Jose,Málaga,1929,47,M,Bachillerato,0,0
Luis,Madrid,4456,19,F,Doctorado,1,0
Elena,Málaga,3475,58,F,Licenciatura,0,0
Diego,Málaga,3012,64,M,Bachillerato,0,1
Juan,Málaga,1347,41,F,Bachillerato,1,0
Luis,Las Palmas,3309,38,F,Licenciatura,1,0
Maria,Madrid,2360,22,M,Doctorado,1,0
Ana,Sevilla,3916,23,F,Maestría,1,1
Ana,Bilbao,1045,56,F,Maestría,0,0
Pedro,Málaga,3835,66,F,Bachillerato,1,1
Laura,Zaragoza,1858,33,F,Maestría,1,1
Jose,Sevilla,1468,65,F,Maestría,0,1
Diego,Valencia,1849,43,F,Licenciatura,1,1
Maria,Palma de Mallorca,2386,62,F,Doctorado,1,1
Luis,Granada,2422,63,F,Doctorado,1,0
Carlos,Madrid,3117,59,M,Bachillerato,1,1
Juan,Sevilla,1229,49,M,Doctorado,0,1
Luis,Zaragoza,1401,19,M,Bachillerato,1,0
Ana,Barcelona,4560,56,M,Licenciatura,0,0
Diego,Valencia,2463,42,M,Licenciatura,0,1
Maria,Valencia,2292,20,F,Maestría,0,0
Ana,Palma de Mallorca,2003,65,F,Licenciatura,0,0
Elena,Málaga,4826,32,F,Maestría,0,0
Carlos,Barcelona,1836,39,M,Licenciatura,1,1
Juan,Bilbao,3102,59,F,Bachillerato,0,1
Laura,Barcelona,4872,62,F,Licenciatura,0,1
Diego,Valencia,4474,67,M,Doctorado,1,1
Jose,Barcelona,3701,32,F,Bachillerato,1,0
Ana,Palma de Mallorca,1469,32,F,Doctorado,1,0
Laura,Sevilla,1209,48,F,Licenciatura,0,0
Carlos,Bilbao,4400,22,F,Maestría,0,1
Diego,Granada,3447,28,F,Maestría,1,1
Ana,Bilbao,2112,24,F,Bachillerato,1,1
Ana,Bilbao,1548,37,F,Doctorado,0,1
Carlos,Zaragoza,4212,52,M,Bachillerato,1,0
Carlos,Málaga,3983,63,M,Doctorado,1,0
Pedro,Las Palmas,1081,30,M,Licenciatura,1,1
Luis,Sevilla,3496,69,F,Bachillerato,0,1
Laura,Málaga,3885,69,F,Licenciatura,1,0
Ana,Sevilla,1598,68,F,Doctorado,1,1
Luis,Zaragoza,4122,48,M,Licenciatura,1,0
Jose,Palma de Mallorca,3197,53,F,Bachillerato,0,0
Ana,Palma de Mallorca,2598,62,F,Doctorado,1,1
Juan,Bilbao,1960,23,F,Maestría,1,1
Pedro,Madrid,3500,58,M,Maestría,1,1
Luis,Granada,3942,23,M,Maestría,0,1
Diego,Zaragoza,2631,67,F,Licenciatura,1,0
Ana,Málaga,1724,27,M,Licenciatura,0,1
Jose,Madrid,4372,39,M,Bachillerato,1,0
Luis,Palma de Mallorca,2954,52,F,Licenciatura,0,0
Luis,Zaragoza,2724,44,F,Maestría,0,1
Jose,Málaga,3882,27,F,Bachillerato,0,1
Diego,Málaga,4354,22,M,Licenciatura,1,1
Laura,Madrid,4018,46,F,Maestría,0,1
Luis,Las Palmas,3596,65,M,Doctorado,0,0
Pedro,Bilbao,4500,59,M,Maestría,0,0
Elena,Granada,3869,58,M,Licenciatura,1,1
Luis,Barcelona,2797,43,M,Maestría,1,0
Luis,Sevilla,2768,67,F,Bachillerato,0,0
Jose,Zaragoza,1621,23,M,Bachillerato,1,0
Laura,Barcelona,1685,61,F,Doctorado,0,0
Jose,Sevilla,1652,33,F,Maestría,1,1
Juan,Barcelona,2183,51,F,Bachillerato,1,1
Jose,Zaragoza,4694,42,M,Licenciatura,1,1
Jose,Las Palmas,3636,44,F,Maestría,1,0
Jose,Granada,3101,69,F,Licenciatura,1,1
Carlos,Málaga,3171,50,M,Bachillerato,0,1
Carlos,Bilbao,2827,68,F,Doctorado,1,0
Laura,Zaragoza,1514,23,F,Bachillerato,0,0
Pedro,Valencia,2333,56,M,Licenciatura,0,0
Maria,Granada,4760,57,M,Maestría,1,0
Laura,Granada,2806,48,M,Maestría,0,1
Carlos,Barcelona,2480,47,F,Bachillerato,1,1
Pedro,Palma de Mallorca,4414,49,F,Doctorado,1,0
Elena,Bilbao,2532,45,M,Licenciatura,1,1
Elena,Palma de Mallorca,3535,64,F,Maestría,0,0
Laura,Málaga,3721,24,M,Doctorado,1,1
Luis,Sevilla,1793,40,F,Doctorado,1,0
Juan,Madrid,1067,64,F,Doctorado,0,1
Diego,Las Palmas,2223,31,F,Doctorado,1,1
Laura,Madrid,4996,35,F,Licenciatura,0,1
Ana,Palma de Mallorca,4084,25,F,Licenciatura,1,1
Diego,Zaragoza,1060,48,M,Maestría,1,1
Maria,Granada,4744,60,M,Maestría,0,1
Elena,Madrid,3671,21,M,Licenciatura,0,0
Pedro,Barcelona,3683,47,F,Bachillerato,0,1
Ana,Granada,4771,21,M,Doctorado,0,0
Juan,Granada,1238,53,F,Doctorado,1,1
Juan,Barcelona,2034,56,F,Maestría,0,0
Luis,Las Palmas,2144,62,M,Bachillerato,0,0
Laura,Madrid,2624,68,M,Bachillerato,1,0
Jose,Zaragoza,4380,53,M,Bachillerato,1,0
Carlos,Madrid,3433,24,M,Licenciatura,0,1
Elena,Sevilla,4676,36,M,Licenciatura,1,1
Carlos,Madrid,4914,57,F,Bachillerato,0,1
Jose,Valencia,1205,69,F,Bachillerato,1,1
Ana,Zaragoza,2124,38,F,Doctorado,1,1
Ana,Sevilla,3385,33,F,Bachillerato,1,1
Juan,Palma de Mallorca,2729,20,M,Doctorado,1,0
Elena,Granada,3829,60,M,Maestría,0,0
Pedro,Bilbao,4673,47,F,Maestría,0,0
Luis,Valencia,1003,47,F,Licenciatura,0,1
Maria,Las Palmas,2048,32,F,Maestría,1,1
Maria,Las Palmas,1606,39,M,Bachillerato,0,1
Diego,Valencia,3845,69,F,Licenciatura,1,1
Diego,Valencia,2168,19,M,Bachillerato,0,0
Laura,Málaga,2807,49,F,Maestría,0,0
Luis,Barcelona,2788,45,F,Licenciatura,1,0
Juan,Sevilla,3624,40,F,Bachillerato,0,1
